t_over_theta,goupillaud,series,transfer_shifted
2.360000000000e+01,5.604017638002e-10,5.604017638002e-10,5.604017370899e-10
2.360500000000e+01,5.576069388399e-10,5.576069388399e-10,5.576069265732e-10
2.361000000000e+01,5.548260438366e-10,5.548260438366e-10,5.548260635568e-10
2.361500000000e+01,5.520590097675e-10,5.520590097675e-10,5.520589795760e-10
2.362000000000e+01,5.493057679318e-10,5.493057679318e-10,5.493057638624e-10
2.362500000000e+01,5.465662499505e-10,5.465662499505e-10,5.465662587559e-10
2.363000000000e+01,5.438403877656e-10,5.438403877656e-10,5.438403591619e-10
2.363500000000e+01,5.411281136395e-10,5.411281136395e-10,5.411280834246e-10
2.364000000000e+01,5.384293601543e-10,5.384293601543e-10,5.384293804913e-10
2.364500000000e+01,5.357440602113e-10,5.357440602113e-10,5.357440788988e-10
2.365000000000e+01,5.330721470299e-10,5.330721470299e-10,5.330721097970e-10
2.365500000000e+01,5.304135541471e-10,5.304135541471e-10,5.304135158679e-10
2.366000000000e+01,5.277682154166e-10,5.277682154166e-10,5.277681746546e-10
2.366500000000e+01,5.251360650078e-10,5.251360650078e-10,5.251360783118e-10
2.367000000000e+01,5.225170374051e-10,5.225170374051e-10,5.225170291176e-10
2.367500000000e+01,5.199110674070e-10,5.199110674070e-10,5.199110328266e-10
2.368000000000e+01,5.173180901248e-10,5.173180901248e-10,5.173180628335e-10
2.368500000000e+01,5.147380409822e-10,5.147380409822e-10,5.147380176838e-10
2.369000000000e+01,5.121708557137e-10,5.121708557137e-10,5.121708477747e-10
2.369500000000e+01,5.096164703643e-10,5.096164703643e-10,5.096164451872e-10
2.370000000000e+01,5.070748212877e-10,5.070748212877e-10,5.070747857457e-10
2.370500000000e+01,5.045458451456e-10,5.045458451456e-10,5.045458385703e-10
2.371000000000e+01,5.020294789068e-10,5.020294789068e-10,5.020294487362e-10
2.371500000000e+01,4.995256598459e-10,4.995256598459e-10,4.995256590197e-10
2.372000000000e+01,4.970343255420e-10,4.970343255420e-10,4.970343229736e-10
2.372500000000e+01,4.945554138780e-10,4.945554138780e-10,4.945554299036e-10
2.373000000000e+01,4.920888630393e-10,4.920888630393e-10,4.920888248801e-10
2.373500000000e+01,4.896346115123e-10,4.896346115123e-10,4.896345740212e-10
2.374000000000e+01,4.871925980840e-10,4.871925980840e-10,4.871925486476e-10
2.374500000000e+01,4.847627618398e-10,4.847627618398e-10,4.847627837155e-10
2.375000000000e+01,4.823450421635e-10,4.823450421635e-10,4.823450059078e-10
2.375500000000e+01,4.799393787351e-10,4.799393787351e-10,4.799393487768e-10
2.376000000000e+01,4.775457115300e-10,4.775457115300e-10,4.775456711451e-10
2.376500000000e+01,4.751639808180e-10,4.751639808180e-10,4.751639522747e-10
2.377000000000e+01,4.727941271617e-10,4.727941271617e-10,4.727941086043e-10
2.377500000000e+01,4.704360914156e-10,4.704360914156e-10,4.704360720402e-10
2.378000000000e+01,4.680898147246e-10,4.680898147246e-10,4.680898009590e-10
2.378500000000e+01,4.657552385229e-10,4.657552385229e-10,4.657552212988e-10
2.379000000000e+01,4.634323045329e-10,4.634323045329e-10,4.634322632424e-10
2.379500000000e+01,4.611209547637e-10,4.611209547637e-10,4.611209317075e-10
2.380000000000e+01,4.588211315099e-10,4.588211315099e-10,4.588211154213e-10
2.380500000000e+01,4.565327773506e-10,4.565327773506e-10,4.565327588304e-10
2.381000000000e+01,4.542558351480e-10,4.542558351480e-10,4.542558105595e-10
2.381500000000e+01,4.519902480460e-10,4.519902480460e-10,4.519902335415e-10
2.382000000000e+01,4.497359594690e-10,4.497359594690e-10,4.497359563170e-10
2.382500000000e+01,4.474929131210e-10,4.474929131210e-10,4.474929104235e-10
2.383000000000e+01,4.452610529840e-10,4.452610529840e-10,4.452610409944e-10
2.383500000000e+01,4.430403233165e-10,4.430403233165e-10,4.430403064752e-10
2.384000000000e+01,4.408306686531e-10,4.408306686531e-10,4.408306483972e-10
2.384500000000e+01,4.386320338022e-10,4.386320338022e-10,4.386320656712e-10
2.385000000000e+01,4.364443638455e-10,4.364443638455e-10,4.364443906164e-10
2.385500000000e+01,4.342676041365e-10,4.342676041365e-10,4.342676094533e-10
2.386000000000e+01,4.321017002993e-10,4.321017002993e-10,4.321017161020e-10
2.386500000000e+01,4.299465982271e-10,4.299465982271e-10,4.299465956288e-10
2.387000000000e+01,4.278022440812e-10,4.278022440812e-10,4.278022184868e-10
2.387500000000e+01,4.256685842899e-10,4.256685842899e-10,4.256685991251e-10
2.388000000000e+01,4.235455655468e-10,4.235455655468e-10,4.235456015993e-10
2.388500000000e+01,4.214331348100e-10,4.214331348100e-10,4.214331387821e-10
2.389000000000e+01,4.193312393004e-10,4.193312393004e-10,4.193312086784e-10
2.389500000000e+01,4.172398265010e-10,4.172398265010e-10,4.172397849042e-10
2.390000000000e+01,4.151588441552e-10,4.151588441552e-10,4.151588656180e-10
2.390500000000e+01,4.130882402660e-10,4.130882402660e-10,4.130882793273e-10
2.391000000000e+01,4.110279630941e-10,4.110279630941e-10,4.110279491422e-10
2.391500000000e+01,4.089779611575e-10,4.089779611575e-10,4.089779489632e-10
2.392000000000e+01,4.069381832297e-10,4.069381832297e-10,4.069381895581e-10
2.392500000000e+01,4.049085783387e-10,4.049085783387e-10,4.049085853171e-10
2.393000000000e+01,4.028890957655e-10,4.028890957655e-10,4.028891131662e-10
2.393500000000e+01,4.008796850435e-10,4.008796850435e-10,4.008796755774e-10
2.394000000000e+01,3.988802959566e-10,3.988802959566e-10,3.988803153262e-10
2.394500000000e+01,3.968908785384e-10,3.968908785384e-10,3.968909005387e-10
2.395000000000e+01,3.949113830709e-10,3.949113830709e-10,3.949113580643e-10
2.395500000000e+01,3.929417600833e-10,3.929417600833e-10,3.929417409130e-10
2.396000000000e+01,3.909819603507e-10,3.909819603507e-10,3.909820125431e-10
2.396500000000e+01,3.890319348933e-10,3.890319348933e-10,3.890319681211e-10
2.397000000000e+01,3.870916349745e-10,3.870916349745e-10,3.870916532194e-10
2.397500000000e+01,3.851610121005e-10,3.851610121005e-10,3.851610091926e-10
2.398000000000e+01,3.832400180186e-10,3.832400180186e-10,3.832400173793e-10
2.398500000000e+01,3.813286047161e-10,3.813286047161e-10,3.813286152242e-10
2.399000000000e+01,3.794267244194e-10,3.794267244194e-10,3.794267233152e-10
2.399500000000e+01,3.775343295925e-10,3.775343295925e-10,3.775343116026e-10
2.400000000000e+01,3.756513729361e-10,3.756513729361e-10,3.756513637225e-10
2.400500000000e+01,3.737778073864e-10,3.737778073864e-10,3.737778006210e-10
2.401000000000e+01,3.719135861137e-10,3.719135861137e-10,3.719136225251e-10
2.401500000000e+01,3.700586625214e-10,3.700586625214e-10,3.700586825619e-10
2.402000000000e+01,3.682129902453e-10,3.682129902453e-10,3.682130357567e-10
2.402500000000e+01,3.663765231515e-10,3.663765231515e-10,3.663765129294e-10
2.403000000000e+01,3.645492153363e-10,3.645492153363e-10,3.645491995355e-10
2.403500000000e+01,3.627310211243e-10,3.627310211243e-10,3.627310327715e-10
2.404000000000e+01,3.609218950676e-10,3.609218950676e-10,3.609219076907e-10
2.404500000000e+01,3.591217919450e-10,3.591217919450e-10,3.591218067182e-10
2.405000000000e+01,3.573306667600e-10,3.573306667600e-10,3.573306486659e-10
2.405500000000e+01,3.555484747407e-10,3.555484747407e-10,3.555484644867e-10
2.406000000000e+01,3.537751713379e-10,3.537751713379e-10,3.537751361174e-10
2.406500000000e+01,3.520107122246e-10,3.520107122246e-10,3.520106805404e-10
2.407000000000e+01,3.502550532945e-10,3.502550532945e-10,3.502550354131e-10
2.407500000000e+01,3.485081506609e-10,3.485081506609e-10,3.485081220111e-10
2.408000000000e+01,3.467699606561e-10,3.467699606561e-10,3.467699639895e-10
2.408500000000e+01,3.450404398297e-10,3.450404398297e-10,3.450404043873e-10
2.409000000000e+01,3.433195449480e-10,3.433195449480e-10,3.433195451221e-10
2.409500000000e+01,3.416072329925e-10,3.416072329925e-10,3.416072063514e-10
2.410000000000e+01,3.399034611594e-10,3.399034611594e-10,3.399034667697e-10
2.410500000000e+01,3.382081868580e-10,3.382081868580e-10,3.382081574511e-10
2.411000000000e+01,3.365213677098e-10,3.365213677098e-10,3.365213221195e-10
2.411500000000e+01,3.348429615476e-10,3.348429615476e-10,3.348429657999e-10
2.412000000000e+01,3.331729264145e-10,3.331729264145e-10,3.331729601585e-10
2.412500000000e+01,3.315112205625e-10,3.315112205625e-10,3.315112119972e-10
2.413000000000e+01,3.298578024517e-10,3.298578024517e-10,3.298577951022e-10
2.413500000000e+01,3.282126307494e-10,3.282126307494e-10,3.282126179211e-10
2.414000000000e+01,3.265756643288e-10,3.265756643288e-10,3.265757005943e-10
2.414500000000e+01,3.249468622682e-10,3.249468622682e-10,3.249468612512e-10
2.415000000000e+01,3.233261838498e-10,3.233261838498e-10,3.233261670438e-10
2.415500000000e+01,3.217135885588e-10,3.217135885588e-10,3.217135690455e-10
2.416000000000e+01,3.201090360824e-10,3.201090360824e-10,3.201090530631e-10
2.416500000000e+01,3.185124863088e-10,3.185124863088e-10,3.185124648222e-10
2.417000000000e+01,3.169238993260e-10,3.169238993260e-10,3.169239258986e-10
2.417500000000e+01,3.153432354212e-10,3.153432354212e-10,3.153432350626e-10
2.418000000000e+01,3.137704550794e-10,3.137704550794e-10,3.137704625605e-10
2.418500000000e+01,3.122055189827e-10,3.122055189827e-10,3.122054606631e-10
2.419000000000e+01,3.106483880092e-10,3.106483880092e-10,3.106483713199e-10
2.419500000000e+01,3.090990232321e-10,3.090990232321e-10,3.090990127976e-10
2.420000000000e+01,3.075573859186e-10,3.075573859186e-10,3.075574100115e-10
2.420500000000e+01,3.060234375291e-10,3.060234375291e-10,3.060234274492e-10
2.421000000000e+01,3.044971397161e-10,3.044971397161e-10,3.044971197269e-10
2.421500000000e+01,3.029784543232e-10,3.029784543232e-10,3.029784192492e-10
2.422000000000e+01,3.014673433846e-10,3.014673433846e-10,3.014673477460e-10
2.422500000000e+01,2.999637691233e-10,2.999637691233e-10,2.999637332674e-10
2.423000000000e+01,2.984676939511e-10,2.984676939511e-10,2.984676527612e-10
2.423500000000e+01,2.969790804670e-10,2.969790804670e-10,2.969790549311e-10
2.424000000000e+01,2.954978914566e-10,2.954978914566e-10,2.954978696053e-10
2.424500000000e+01,2.940240898910e-10,2.940240898910e-10,2.940240985315e-10
2.425000000000e+01,2.925576389259e-10,2.925576389259e-10,2.925576255871e-10
2.425500000000e+01,2.910985019008e-10,2.910985019008e-10,2.910984702195e-10
2.426000000000e+01,2.896466423380e-10,2.896466423380e-10,2.896466442212e-10
2.426500000000e+01,2.882020239417e-10,2.882020239417e-10,2.882019901919e-10
2.427000000000e+01,2.867646105971e-10,2.867646105971e-10,2.867645615112e-10
2.427500000000e+01,2.853343663694e-10,2.853343663694e-10,2.853343526857e-10
2.428000000000e+01,2.839112555032e-10,2.839112555032e-10,2.839112715655e-10
2.428500000000e+01,2.824952424211e-10,2.824952424211e-10,2.824952308203e-10
2.429000000000e+01,2.810862917234e-10,2.810862917234e-10,2.810862669411e-10
2.429500000000e+01,2.796843681867e-10,2.796843681867e-10,2.796843329956e-10
2.430000000000e+01,2.782894367635e-10,2.782894367635e-10,2.782894494392e-10
2.430500000000e+01,2.769014625809e-10,2.769014625809e-10,2.769014409053e-10
2.431000000000e+01,2.755204109400e-10,2.755204109400e-10,2.755203621408e-10
2.431500000000e+01,2.741462473148e-10,2.741462473148e-10,2.741461797310e-10
2.432000000000e+01,2.727789373515e-10,2.727789373515e-10,2.727788955984e-10
2.432500000000e+01,2.714184468679e-10,2.714184468679e-10,2.714184349291e-10
2.433000000000e+01,2.700647418520e-10,2.700647418520e-10,2.700647146041e-10
2.433500000000e+01,2.687177884613e-10,2.687177884613e-10,2.687177582622e-10
2.434000000000e+01,2.673775530225e-10,2.673775530225e-10,2.673775768271e-10
2.434500000000e+01,2.660440020298e-10,2.660440020298e-10,2.660440371024e-10
2.435000000000e+01,2.647171021448e-10,2.647171021448e-10,2.647171150231e-10
2.435500000000e+01,2.633968201952e-10,2.633968201952e-10,2.633968212487e-10
2.436000000000e+01,2.620831231741e-10,2.620831231741e-10,2.620831537986e-10
2.436500000000e+01,2.607759782393e-10,2.607759782393e-10,2.607760096834e-10
2.437000000000e+01,2.594753527125e-10,2.594753527125e-10,2.594753645672e-10
2.437500000000e+01,2.581812140781e-10,2.581812140781e-10,2.581812061246e-10
2.438000000000e+01,2.568935299829e-10,2.568935299829e-10,2.568935426587e-10
2.438500000000e+01,2.556122682349e-10,2.556122682349e-10,2.556122736011e-10
2.439000000000e+01,2.543373968027e-10,2.543373968027e-10,2.543374044127e-10
2.439500000000e+01,2.530688838147e-10,2.530688838147e-10,2.530689044140e-10
2.440000000000e+01,2.518066975582e-10,2.518066975582e-10,2.518067240555e-10
2.440500000000e+01,2.505508064786e-10,2.505508064786e-10,2.505508442457e-10
2.441000000000e+01,2.493011791788e-10,2.493011791788e-10,2.493011940080e-10
2.441500000000e+01,2.480577844182e-10,2.480577844182e-10,2.480577961020e-10
2.442000000000e+01,2.468205911120e-10,2.468205911120e-10,2.468206296077e-10
2.442500000000e+01,2.455895683305e-10,2.455895683305e-10,2.455895892158e-10
2.443000000000e+01,2.443646852981e-10,2.443646852981e-10,2.443646846939e-10
2.443500000000e+01,2.431459113930e-10,2.431459113930e-10,2.431459195157e-10
2.444000000000e+01,2.419332161457e-10,2.419332161457e-10,2.419332654231e-10
2.444500000000e+01,2.407265692390e-10,2.407265692390e-10,2.407265925515e-10
2.445000000000e+01,2.395259405068e-10,2.395259405068e-10,2.395259326752e-10
2.445500000000e+01,2.383312999334e-10,2.383312999334e-10,2.383313027407e-10
2.446000000000e+01,2.371426176528e-10,2.371426176528e-10,2.371426103464e-10
2.446500000000e+01,2.359598639481e-10,2.359598639481e-10,2.359598924103e-10
2.447000000000e+01,2.347830092503e-10,2.347830092503e-10,2.347829991276e-10
2.447500000000e+01,2.336120241382e-10,2.336120241382e-10,2.336120258973e-10
2.448000000000e+01,2.324468793371e-10,2.324468793371e-10,2.324468806342e-10
2.448500000000e+01,2.312875457186e-10,2.312875457186e-10,2.312875932639e-10
2.449000000000e+01,2.301339942991e-10,2.301339942991e-10,2.301340315217e-10
2.449500000000e+01,2.289861962401e-10,2.289861962401e-10,2.289862135061e-10
2.450000000000e+01,2.278441228465e-10,2.278441228465e-10,2.278441605810e-10
2.450500000000e+01,2.267077455664e-10,2.267077455664e-10,2.267077571080e-10
2.451000000000e+01,2.255770359906e-10,2.255770359906e-10,2.255770119808e-10
2.451500000000e+01,2.244519658512e-10,2.244519658512e-10,2.244519632819e-10
2.452000000000e+01,2.233325070215e-10,2.233325070215e-10,2.233325406193e-10
2.452500000000e+01,2.222186315151e-10,2.222186315151e-10,2.222186703541e-10
2.453000000000e+01,2.211103114849e-10,2.211103114849e-10,2.211103135654e-10
2.453500000000e+01,2.200075192231e-10,2.200075192231e-10,2.200075109050e-10
2.454000000000e+01,2.189102271598e-10,2.189102271598e-10,2.189102086446e-10
2.454500000000e+01,2.178184078626e-10,2.178184078626e-10,2.178184350776e-10
2.455000000000e+01,2.167320340362e-10,2.167320340362e-10,2.167319965231e-10
2.455500000000e+01,2.156510785211e-10,2.156510785211e-10,2.156510622768e-10
2.456000000000e+01,2.145755142934e-10,2.145755142934e-10,2.145755166057e-10
2.456500000000e+01,2.135053144640e-10,2.135053144640e-10,2.135053478775e-10
2.457000000000e+01,2.124404522779e-10,2.124404522779e-10,2.124404685724e-10
2.457500000000e+01,2.113809011136e-10,2.113809011136e-10,2.113808851424e-10
2.458000000000e+01,2.103266344821e-10,2.103266344821e-10,2.103266575802e-10
2.458500000000e+01,2.092776260268e-10,2.092776260268e-10,2.092776651505e-10
2.459000000000e+01,2.082338495226e-10,2.082338495226e-10,2.082338427913e-10
2.459500000000e+01,2.071952788748e-10,2.071952788748e-10,2.071952569643e-10
2.460000000000e+01,2.061618881194e-10,2.061618881194e-10,2.061619257869e-10
2.460500000000e+01,2.051336514214e-10,2.051336514214e-10,2.051336558431e-10
2.461000000000e+01,2.041105430748e-10,2.041105430748e-10,2.041105404172e-10
2.461500000000e+01,2.030925375021e-10,2.030925375021e-10,2.030925336794e-10
2.462000000000e+01,2.020796092529e-10,2.020796092529e-10,2.020796072925e-10
2.462500000000e+01,2.010717330041e-10,2.010717330041e-10,2.010717442623e-10
2.463000000000e+01,2.000688835587e-10,2.000688835587e-10,2.000688566897e-10
2.463500000000e+01,1.990710358455e-10,1.990710358455e-10,1.990710277135e-10
2.464000000000e+01,1.980781649182e-10,1.980781649182e-10,1.980781422720e-10
2.464500000000e+01,1.970902459550e-10,1.970902459550e-10,1.970902482519e-10
2.465000000000e+01,1.961072542579e-10,1.961072542579e-10,1.961072658028e-10
2.465500000000e+01,1.951291652520e-10,1.951291652520e-10,1.951291616062e-10
2.466000000000e+01,1.941559544852e-10,1.941559544852e-10,1.941559648644e-10
2.466500000000e+01,1.931875976271e-10,1.931875976271e-10,1.931876321885e-10
2.467000000000e+01,1.922240704687e-10,1.922240704687e-10,1.922240539348e-10
2.467500000000e+01,1.912653489219e-10,1.912653489219e-10,1.912653351065e-10
2.468000000000e+01,1.903114090185e-10,1.903114090185e-10,1.903114427650e-10
2.468500000000e+01,1.893622269101e-10,1.893622269101e-10,1.893622488666e-10
2.469000000000e+01,1.884177788669e-10,1.884177788669e-10,1.884177955800e-10
2.469500000000e+01,1.874780412779e-10,1.874780412779e-10,1.874780353173e-10
2.470000000000e+01,1.865429906494e-10,1.865429906494e-10,1.865429791127e-10
2.470500000000e+01,1.856126036053e-10,1.856126036053e-10,1.856126199828e-10
2.471000000000e+01,1.846868568857e-10,1.846868568857e-10,1.846868697968e-10
2.471500000000e+01,1.837657273470e-10,1.837657273470e-10,1.837657449196e-10
2.472000000000e+01,1.828491919610e-10,1.828491919610e-10,1.828491932114e-10
2.472500000000e+01,1.819372278141e-10,1.819372278141e-10,1.819372519416e-10
2.473000000000e+01,1.810298121072e-10,1.810298121072e-10,1.810298196473e-10
2.473500000000e+01,1.801269221549e-10,1.801269221549e-10,1.801269419557e-10
2.474000000000e+01,1.792285353850e-10,1.792285353850e-10,1.792285596546e-10
2.474500000000e+01,1.783346293376e-10,1.783346293376e-10,1.783346560876e-10
2.475000000000e+01,1.774451816651e-10,1.774451816651e-10,1.774451807021e-10
2.475500000000e+01,1.765601701314e-10,1.765601701314e-10,1.765601815912e-10
2.476000000000e+01,1.756795726109e-10,1.756795726109e-10,1.756796149497e-10
2.476500000000e+01,1.748033670888e-10,1.748033670888e-10,1.748033786850e-10
2.477000000000e+01,1.739315316600e-10,1.739315316600e-10,1.739315394798e-10
2.477500000000e+01,1.730647249603e-10,1.730647249603e-10,1.730647413739e-10
2.478000000000e+01,1.722022082919e-10,1.722022082919e-10,1.722022318465e-10
2.478500000000e+01,1.713439618767e-10,1.713439618767e-10,1.713439808312e-10
2.479000000000e+01,1.704899659562e-10,1.704899659562e-10,1.704899526255e-10
2.479500000000e+01,1.696402007954e-10,1.696402007954e-10,1.696402166934e-10
2.480000000000e+01,1.687946466863e-10,1.687946466863e-10,1.687946680546e-10
2.480500000000e+01,1.679532839513e-10,1.679532839513e-10,1.679533096096e-10
2.481000000000e+01,1.671160929463e-10,1.671160929463e-10,1.671161181403e-10
2.481500000000e+01,1.662830540638e-10,1.662830540638e-10,1.662830692880e-10
2.482000000000e+01,1.654541477353e-10,1.654541477353e-10,1.654541772286e-10
2.482500000000e+01,1.646293544346e-10,1.646293544346e-10,1.646293908471e-10
2.483000000000e+01,1.638086546798e-10,1.638086546798e-10,1.638086558295e-10
2.483500000000e+01,1.629920290360e-10,1.629920290360e-10,1.629920558871e-10
2.484000000000e+01,1.621794581172e-10,1.621794581172e-10,1.621794984453e-10
2.484500000000e+01,1.613709225886e-10,1.613709225886e-10,1.613709196907e-10
2.485000000000e+01,1.605664031686e-10,1.605664031686e-10,1.605664137096e-10
2.485500000000e+01,1.597658806303e-10,1.597658806303e-10,1.597658853125e-10
2.486000000000e+01,1.589693358038e-10,1.589693358038e-10,1.589693491508e-10
2.486500000000e+01,1.581767495774e-10,1.581767495774e-10,1.581767686405e-10
2.487000000000e+01,1.573881028992e-10,1.573881028992e-10,1.573880973697e-10
2.487500000000e+01,1.566033767786e-10,1.566033767786e-10,1.566033674297e-10
2.488000000000e+01,1.558225522878e-10,1.558225522878e-10,1.558225592134e-10
2.488500000000e+01,1.550456105627e-10,1.550456105627e-10,1.550456358072e-10
2.489000000000e+01,1.542725328042e-10,1.542725328042e-10,1.542725636239e-10
2.489500000000e+01,1.535033002795e-10,1.535033002795e-10,1.535032949087e-10
2.490000000000e+01,1.527378943228e-10,1.527378943228e-10,1.527379004285e-10
2.490500000000e+01,1.519762963365e-10,1.519762963365e-10,1.519763195569e-10
2.491000000000e+01,1.512184877921e-10,1.512184877921e-10,1.512184539308e-10
2.491500000000e+01,1.504644502306e-10,1.504644502306e-10,1.504644036313e-10
2.492000000000e+01,1.497141652638e-10,1.497141652638e-10,1.497141805247e-10
2.492500000000e+01,1.489676145747e-10,1.489676145747e-10,1.489676012362e-10
2.493000000000e+01,1.482247799180e-10,1.482247799180e-10,1.482247516232e-10
2.493500000000e+01,1.474856431212e-10,1.474856431212e-10,1.474856238300e-10
2.494000000000e+01,1.467501860845e-10,1.467501860845e-10,1.467501608717e-10
2.494500000000e+01,1.460183907819e-10,1.460183907819e-10,1.460183678523e-10
2.495000000000e+01,1.452902392613e-10,1.452902392613e-10,1.452901971014e-10
2.495500000000e+01,1.445657136447e-10,1.445657136447e-10,1.445656686975e-10
2.496000000000e+01,1.438447961294e-10,1.438447961294e-10,1.438447536229e-10
2.496500000000e+01,1.431274689871e-10,1.431274689871e-10,1.431274616349e-10
2.497000000000e+01,1.424137145655e-10,1.424137145655e-10,1.424137033725e-10
2.497500000000e+01,1.417035152875e-10,1.417035152875e-10,1.417034875677e-10
2.498000000000e+01,1.409968536521e-10,1.409968536521e-10,1.409968565510e-10
2.498500000000e+01,1.402937122342e-10,1.402937122342e-10,1.402937406211e-10
2.499000000000e+01,1.395940736850e-10,1.395940736850e-10,1.395940812609e-10
2.499500000000e+01,1.388979207321e-10,1.388979207321e-10,1.388979117445e-10
2.500000000000e+01,1.382052361795e-10,1.382052361795e-10,1.382052188649e-10
2.500500000000e+01,1.375160029079e-10,1.375160029079e-10,1.375160032358e-10
2.501000000000e+01,1.368302038744e-10,1.368302038744e-10,1.368302008121e-10
2.501500000000e+01,1.361478221131e-10,1.361478221131e-10,1.361478089803e-10
2.502000000000e+01,1.354688407345e-10,1.354688407345e-10,1.354688149841e-10
2.502500000000e+01,1.347932429259e-10,1.347932429259e-10,1.347932539064e-10
2.503000000000e+01,1.341210119515e-10,1.341210119515e-10,1.341210209019e-10
2.503500000000e+01,1.334521311520e-10,1.334521311520e-10,1.334521081192e-10
2.504000000000e+01,1.327865839445e-10,1.327865839445e-10,1.327865780746e-10
2.504500000000e+01,1.321243538230e-10,1.321243538230e-10,1.321243532041e-10
2.505000000000e+01,1.314654243579e-10,1.314654243579e-10,1.314654193099e-10
2.505500000000e+01,1.308097791956e-10,1.308097791956e-10,1.308097639850e-10
2.506000000000e+01,1.301574020593e-10,1.301574020593e-10,1.301573923378e-10
2.506500000000e+01,1.295082767480e-10,1.295082767480e-10,1.295082860547e-10
2.507000000000e+01,1.288623871366e-10,1.288623871366e-10,1.288623688283e-10
2.507500000000e+01,1.282197171763e-10,1.282197171763e-10,1.282196963940e-10
2.508000000000e+01,1.275802508936e-10,1.275802508936e-10,1.275802345668e-10
2.508500000000e+01,1.269439723906e-10,1.269439723906e-10,1.269439507805e-10
2.509000000000e+01,1.263108658450e-10,1.263108658450e-10,1.263108581655e-10
2.509500000000e+01,1.256809155094e-10,1.256809155094e-10,1.256808997783e-10
2.510000000000e+01,1.250541057115e-10,1.250541057115e-10,1.250540760728e-10
2.510500000000e+01,1.244304208537e-10,1.244304208537e-10,1.244304115130e-10
2.511000000000e+01,1.238098454132e-10,1.238098454132e-10,1.238098045346e-10
2.511500000000e+01,1.231923639414e-10,1.231923639414e-10,1.231923352517e-10
2.512000000000e+01,1.225779610637e-10,1.225779610637e-10,1.225779202897e-10
2.512500000000e+01,1.219666214797e-10,1.219666214797e-10,1.219666227080e-10
2.513000000000e+01,1.213583299625e-10,1.213583299625e-10,1.213583113081e-10
2.513500000000e+01,1.207530713586e-10,1.207530713586e-10,1.207530274273e-10
2.514000000000e+01,1.201508305879e-10,1.201508305879e-10,1.201507982892e-10
2.514500000000e+01,1.195515926430e-10,1.195515926430e-10,1.195515843910e-10
2.515000000000e+01,1.189553425895e-10,1.189553425895e-10,1.189552944997e-10
2.515500000000e+01,1.183620655650e-10,1.183620655650e-10,1.183620511937e-10
2.516000000000e+01,1.177717467796e-10,1.177717467796e-10,1.177717139690e-10
2.516500000000e+01,1.171843715153e-10,1.171843715153e-10,1.171843341184e-10
2.517000000000e+01,1.165999251256e-10,1.165999251256e-10,1.165998743709e-10
2.517500000000e+01,1.160183930355e-10,1.160183930355e-10,1.160183332495e-10
2.518000000000e+01,1.154397607410e-10,1.154397607410e-10,1.154397190372e-10
2.518500000000e+01,1.148640138089e-10,1.148640138089e-10,1.148639620468e-10
2.519000000000e+01,1.142911378766e-10,1.142911378766e-10,1.142910904150e-10
2.519500000000e+01,1.137211186519e-10,1.137211186519e-10,1.137210627534e-10
2.520000000000e+01,1.131539419122e-10,1.131539419122e-10,1.131538918454e-10
2.520500000000e+01,1.125895935050e-10,1.125895935050e-10,1.125895776779e-10
2.521000000000e+01,1.120280593470e-10,1.120280593470e-10,1.120280277949e-10
2.521500000000e+01,1.114693254239e-10,1.114693254239e-10,1.114692932669e-10
2.522000000000e+01,1.109133777904e-10,1.109133777904e-10,1.109133260030e-10
2.522500000000e+01,1.103602025698e-10,1.103602025698e-10,1.103601763315e-10
2.523000000000e+01,1.098097859535e-10,1.098097859535e-10,1.098097346297e-10
2.523500000000e+01,1.092621142008e-10,1.092621142008e-10,1.092620784040e-10
2.524000000000e+01,1.087171736388e-10,1.087171736388e-10,1.087171428032e-10
2.524500000000e+01,1.081749506619e-10,1.081749506619e-10,1.081749001436e-10
2.525000000000e+01,1.076354317316e-10,1.076354317316e-10,1.076354076021e-10
2.525500000000e+01,1.070986033760e-10,1.070986033760e-10,1.070985849240e-10
2.526000000000e+01,1.065644521899e-10,1.065644521899e-10,1.065643910310e-10
2.526500000000e+01,1.060329648342e-10,1.060329648342e-10,1.060329297410e-10
2.527000000000e+01,1.055041280356e-10,1.055041280356e-10,1.055040803903e-10
2.527500000000e+01,1.049779285865e-10,1.049779285865e-10,1.049778611006e-10
2.528000000000e+01,1.044543533445e-10,1.044543533445e-10,1.044542889921e-10
2.528500000000e+01,1.039333892322e-10,1.039333892322e-10,1.039333496161e-10
2.529000000000e+01,1.034150232369e-10,1.034150232369e-10,1.034149875625e-10
2.529500000000e+01,1.028992424104e-10,1.028992424104e-10,1.028992232838e-10
2.530000000000e+01,1.023860338684e-10,1.023860338684e-10,1.023859678559e-10
2.530500000000e+01,1.018753847906e-10,1.018753847906e-10,1.018753528693e-10
2.531000000000e+01,1.013672824200e-10,1.013672824200e-10,1.013672175390e-10
2.531500000000e+01,1.008617140630e-10,1.008617140630e-10,1.008616690022e-10
2.532000000000e+01,1.003586670888e-10,1.003586670888e-10,1.003586161144e-10
2.532500000000e+01,9.985812892923e-11,9.985812892923e-11,9.985809151814e-11
2.533000000000e+01,9.936008707858e-11,9.936008707858e-11,9.936004650560e-11
2.533500000000e+01,9.886452909300e-11,9.886452909300e-11,9.886447547767e-11
2.534000000000e+01,9.837144259048e-11,9.837144259048e-11,9.837135628126e-11
